Year,Industry_aggregation_NZSIOC,Industry_code_NZSIOC,Industry_name_NZSIOC
2022,Level 3,CC32,"Pulp
2022,Level 3,CC32,"Pulp
2022,Level 3,CC32,"Pulp
2022,Level 3,CC32,"Pulp
2022,Level 3,CC32,"Pulp
2022,Level 3,CC32,"Pulp
2022,Level 3,CC32,"Pulp
2022,Level 3,CC32,"Pulp
2022,Level 3,CC32,"Pulp
2022,Level 3,CC32,"Pulp
2022,Level 3,CC32,"Pulp
2022,Level 3,CC32,"Pulp
2022,Level 4,CC321,"Pulp
2022,Level 4,CC321,"Pulp
2022,Level 4,CC321,"Pulp
2022,Level 4,CC321,"Pulp
2022,Level 4,CC321,"Pulp
2022,Level 4,CC321,"Pulp
2022,Level 4,CC321,"Pulp
2022,Level 4,CC321,"Pulp
2022,Level 4,CC321,"Pulp
2022,Level 4,CC321,"Pulp
2022,Level 4,CC321,"Pulp
2022,Level 4,CC321,"Pulp
2022,Level 4,CC321,"Pulp
2022,Level 4,CC321,"Pulp
2022,Level 4,CC321,"Pulp
2022,Level 4,CC321,"Pulp
2022,Level 4,CC321,"Pulp
2022,Level 4,CC321,"Pulp
2022,Level 4,CC321,"Pulp
2022,Level 4,CC321,"Pulp
2022,Level 4,CC321,"Pulp
2022,Level 4,CC321,"Pulp
2022,Level 4,CC321,"Pulp
2022,Level 4,CC321,"Pulp
2022,Level 4,CC321,"Pulp
2022,Level 4,CC321,"Pulp
2022,Level 4,CC321,"Pulp
2022,Level 4,CC321,"Pulp
2022,Level 4,CC321,"Pulp
2022,Level 4,CC321,"Pulp
2022,Level 4,CC321,"Pulp
2022,Level 4,CC321,"Pulp
2022,Level 4,CC321,"Pulp
2022,Level 4,CC321,"Pulp
2022,Level 4,CC321,"Pulp
2022,Level 4,CC321,"Pulp
2022,Level 3,CC41,Printing
2022,Level 3,CC41,Printing
2022,Level 3,CC41,Printing
2022,Level 3,CC41,Printing
2022,Level 3,CC41,Printing
2022,Level 3,CC41,Printing
2022,Level 3,CC41,Printing
2022,Level 3,CC41,Printing
2022,Level 3,CC41,Printing
2022,Level 3,CC41,Printing
2022,Level 3,CC41,Printing
2022,Level 3,CC41,Printing
2022,Level 3,CC41,Printing
2022,Level 3,CC41,Printing
2022,Level 3,CC41,Printing
2022,Level 3,CC41,Printing
2022,Level 3,CC41,Printing
2022,Level 3,CC41,Printing
2022,Level 3,CC41,Printing
2022,Level 3,CC41,Printing
2022,Level 3,CC41,Printing
2022,Level 3,CC41,Printing
2022,Level 3,CC41,Printing
2022,Level 3,CC41,Printing
2022,Level 3,CC41,Printing
2022,Level 3,CC41,Printing
2022,Level 3,CC41,Printing
2022,Level 3,CC41,Printing
2022,Level 3,CC41,Printing
2022,Level 3,CC41,Printing
2022,Level 3,CC41,Printing
2022,Level 3,CC41,Printing
2022,Level 3,CC41,Printing
2022,Level 3,CC41,Printing
2022,Level 3,CC41,Printing
2022,Level 3,CC41,Printing
2022,Level 4,CC411,Printing
2022,Level 4,CC411,Printing
2022,Level 4,CC411,Printing
2022,Level 4,CC411,Printing
2022,Level 4,CC411,Printing
2022,Level 4,CC411,Printing
2022,Level 4,CC411,Printing
2022,Level 4,CC411,Printing
2022,Level 4,CC411,Printing
2022,Level 4,CC411,Printing
2022,Level 4,CC411,Printing
2022,Level 4,CC411,Printing
2022,Level 4,CC411,Printing
2022,Level 4,CC411,Printing
2022,Level 4,CC411,Printing
2022,Level 4,CC411,Printing
2022,Level 4,CC411,Printing
2022,Level 4,CC411,Printing
2022,Level 4,CC411,Printing
2022,Level 4,CC411,Printing
2022,Level 4,CC411,Printing
2022,Level 4,CC411,Printing
2022,Level 4,CC411,Printing
2022,Level 4,CC411,Printing
2022,Level 4,CC411,Printing
2022,Level 4,CC411,Printing
2022,Level 4,CC411,Printing
2022,Level 4,CC411,Printing
2022,Level 4,CC411,Printing
2022,Level 4,CC411,Printing
2022,Level 4,CC411,Printing
2022,Level 4,CC411,Printing
2022,Level 4,CC411,Printing
2022,Level 4,CC411,Printing
2022,Level 4,CC411,Printing
2022,Level 4,CC411,Printing
2022,Level 3,CC51,Petroleum and Coal Product Manufacturing
2022,Level 3,CC51,Petroleum and Coal Product Manufacturing
2022,Level 3,CC51,Petroleum and Coal Product Manufacturing
2022,Level 3,CC51,Petroleum and Coal Product Manufacturing
2022,Level 3,CC51,Petroleum and Coal Product Manufacturing
2022,Level 3,CC51,Petroleum and Coal Product Manufacturing
2022,Level 3,CC51,Petroleum and Coal Product Manufacturing
2022,Level 3,CC51,Petroleum and Coal Product Manufacturing
2022,Level 3,CC51,Petroleum and Coal Product Manufacturing
2022,Level 3,CC51,Petroleum and Coal Product Manufacturing
2022,Level 3,CC51,Petroleum and Coal Product Manufacturing
2022,Level 3,CC51,Petroleum and Coal Product Manufacturing
2022,Level 3,CC51,Petroleum and Coal Product Manufacturing
2022,Level 3,CC51,Petroleum and Coal Product Manufacturing
2022,Level 3,CC51,Petroleum and Coal Product Manufacturing
2022,Level 3,CC51,Petroleum and Coal Product Manufacturing
2022,Level 3,CC51,Petroleum and Coal Product Manufacturing
2022,Level 3,CC51,Petroleum and Coal Product Manufacturing
2022,Level 3,CC51,Petroleum and Coal Product Manufacturing
2022,Level 3,CC51,Petroleum and Coal Product Manufacturing
2022,Level 3,CC51,Petroleum and Coal Product Manufacturing
2022,Level 3,CC51,Petroleum and Coal Product Manufacturing
2022,Level 3,CC51,Petroleum and Coal Product Manufacturing
2022,Level 3,CC51,Petroleum and Coal Product Manufacturing
2022,Level 3,CC51,Petroleum and Coal Product Manufacturing
2022,Level 3,CC51,Petroleum and Coal Product Manufacturing
2022,Level 3,CC51,Petroleum and Coal Product Manufacturing
2022,Level 3,CC51,Petroleum and Coal Product Manufacturing
2022,Level 3,CC51,Petroleum and Coal Product Manufacturing
2022,Level 3,CC51,Petroleum and Coal Product Manufacturing
2022,Level 3,CC51,Petroleum and Coal Product Manufacturing
2022,Level 3,CC51,Petroleum and Coal Product Manufacturing
2022,Level 3,CC51,Petroleum and Coal Product Manufacturing
2022,Level 3,CC51,Petroleum and Coal Product Manufacturing
2022,Level 3,CC51,Petroleum and Coal Product Manufacturing
2022,Level 3,CC51,Petroleum and Coal Product Manufacturing
2022,Level 4,CC511,Petroleum and Coal Product Manufacturing
2022,Level 4,CC511,Petroleum and Coal Product Manufacturing
2022,Level 4,CC511,Petroleum and Coal Product Manufacturing
2022,Level 4,CC511,Petroleum and Coal Product Manufacturing
2022,Level 4,CC511,Petroleum and Coal Product Manufacturing
2022,Level 4,CC511,Petroleum and Coal Product Manufacturing
2022,Level 4,CC511,Petroleum and Coal Product Manufacturing
2022,Level 4,CC511,Petroleum and Coal Product Manufacturing
2022,Level 4,CC511,Petroleum and Coal Product Manufacturing
2022,Level 4,CC511,Petroleum and Coal Product Manufacturing
2022,Level 4,CC511,Petroleum and Coal Product Manufacturing
2022,Level 4,CC511,Petroleum and Coal Product Manufacturing
2022,Level 4,CC511,Petroleum and Coal Product Manufacturing
2022,Level 4,CC511,Petroleum and Coal Product Manufacturing
2022,Level 4,CC511,Petroleum and Coal Product Manufacturing
2022,Level 4,CC511,Petroleum and Coal Product Manufacturing
2022,Level 4,CC511,Petroleum and Coal Product Manufacturing
2022,Level 4,CC511,Petroleum and Coal Product Manufacturing
2022,Level 4,CC511,Petroleum and Coal Product Manufacturing
2022,Level 4,CC511,Petroleum and Coal Product Manufacturing
2022,Level 4,CC511,Petroleum and Coal Product Manufacturing
2022,Level 4,CC511,Petroleum and Coal Product Manufacturing
2022,Level 4,CC511,Petroleum and Coal Product Manufacturing
2022,Level 4,CC511,Petroleum and Coal Product Manufacturing
2022,Level 4,CC511,Petroleum and Coal Product Manufacturing
2022,Level 4,CC511,Petroleum and Coal Product Manufacturing
2022,Level 4,CC511,Petroleum and Coal Product Manufacturing
2022,Level 4,CC511,Petroleum and Coal Product Manufacturing
2022,Level 4,CC511,Petroleum and Coal Product Manufacturing
2022,Level 4,CC511,Petroleum and Coal Product Manufacturing
2022,Level 4,CC511,Petroleum and Coal Product Manufacturing
2022,Level 4,CC511,Petroleum and Coal Product Manufacturing
2022,Level 4,CC511,Petroleum and Coal Product Manufacturing
2022,Level 4,CC511,Petroleum and Coal Product Manufacturing
2022,Level 4,CC511,Petroleum and Coal Product Manufacturing
2022,Level 4,CC511,Petroleum and Coal Product Manufacturing
2022,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing
2022,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing
2022,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing
2022,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing
2022,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing
2022,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing
2022,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing
2022,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing
2022,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing
2022,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing
2022,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing
2022,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing
2022,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing
2022,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing
2022,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing
2022,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing
2022,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing
2022,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing
2022,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing
2022,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing
2022,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing
2022,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing
2022,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing
2022,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing
2022,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing
2022,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing
2022,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing
2022,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing
2022,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing
2022,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing
2022,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing
2022,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing
2022,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing
2022,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing
2022,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing
2022,Level 3,CC52,Basic Chemical and Chemical Product Manufacturing
2022,Level 4,CC521,Basic Chemical and Basic Polymer Manufacturing
2022,Level 4,CC521,Basic Chemical and Basic Polymer Manufacturing
2022,Level 4,CC521,Basic Chemical and Basic Polymer Manufacturing
2022,Level 4,CC521,Basic Chemical and Basic Polymer Manufacturing
2022,Level 4,CC521,Basic Chemical and Basic Polymer Manufacturing
2022,Level 4,CC521,Basic Chemical and Basic Polymer Manufacturing
2022,Level 4,CC521,Basic Chemical and Basic Polymer Manufacturing
2022,Level 4,CC521,Basic Chemical and Basic Polymer Manufacturing
2022,Level 4,CC521,Basic Chemical and Basic Polymer Manufacturing
2022,Level 4,CC521,Basic Chemical and Basic Polymer Manufacturing
2022,Level 4,CC521,Basic Chemical and Basic Polymer Manufacturing
2022,Level 4,CC521,Basic Chemical and Basic Polymer Manufacturing
2022,Level 4,CC521,Basic Chemical and Basic Polymer Manufacturing
2022,Level 4,CC521,Basic Chemical and Basic Polymer Manufacturing
2022,Level 4,CC521,Basic Chemical and Basic Polymer Manufacturing
2022,Level 4,CC521,Basic Chemical and Basic Polymer Manufacturing
2022,Level 4,CC521,Basic Chemical and Basic Polymer Manufacturing
2022,Level 4,CC521,Basic Chemical and Basic Polymer Manufacturing
2022,Level 4,CC521,Basic Chemical and Basic Polymer Manufacturing
2022,Level 4,CC521,Basic Chemical and Basic Polymer Manufacturing
2022,Level 4,CC521,Basic Chemical and Basic Polymer Manufacturing
2022,Level 4,CC521,Basic Chemical and Basic Polymer Manufacturing
2022,Level 4,CC521,Basic Chemical and Basic Polymer Manufacturing
2022,Level 4,CC521,Basic Chemical and Basic Polymer Manufacturing
2022,Level 4,CC521,Basic Chemical and Basic Polymer Manufacturing
2022,Level 4,CC521,Basic Chemical and Basic Polymer Manufacturing
2022,Level 4,CC521,Basic Chemical and Basic Polymer Manufacturing
2022,Level 4,CC521,Basic Chemical and Basic Polymer Manufacturing
2022,Level 4,CC521,Basic Chemical and Basic Polymer Manufacturing
2022,Level 4,CC521,Basic Chemical and Basic Polymer Manufacturing
2022,Level 4,CC521,Basic Chemical and Basic Polymer Manufacturing
2022,Level 4,CC521,Basic Chemical and Basic Polymer Manufacturing
2022,Level 4,CC521,Basic Chemical and Basic Polymer Manufacturing
2022,Level 4,CC522,Fertiliser and Pesticide Manufacturing
2022,Level 4,CC522,Fertiliser and Pesticide Manufacturing
2022,Level 4,CC522,Fertiliser and Pesticide Manufacturing
2022,Level 4,CC522,Fertiliser and Pesticide Manufacturing
2022,Level 4,CC522,Fertiliser and Pesticide Manufacturing
2022,Level 4,CC522,Fertiliser and Pesticide Manufacturing
2022,Level 4,CC522,Fertiliser and Pesticide Manufacturing
2022,Level 4,CC522,Fertiliser and Pesticide Manufacturing
2022,Level 4,CC522,Fertiliser and Pesticide Manufacturing
2022,Level 4,CC522,Fertiliser and Pesticide Manufacturing
2022,Level 4,CC522,Fertiliser and Pesticide Manufacturing
2022,Level 4,CC522,Fertiliser and Pesticide Manufacturing
2022,Level 4,CC522,Fertiliser and Pesticide Manufacturing
2022,Level 4,CC522,Fertiliser and Pesticide Manufacturing
2022,Level 4,CC522,Fertiliser and Pesticide Manufacturing
2022,Level 4,CC522,Fertiliser and Pesticide Manufacturing
2022,Level 4,CC522,Fertiliser and Pesticide Manufacturing
2022,Level 4,CC522,Fertiliser and Pesticide Manufacturing
2022,Level 4,CC522,Fertiliser and Pesticide Manufacturing
2022,Level 4,CC522,Fertiliser and Pesticide Manufacturing
2022,Level 4,CC522,Fertiliser and Pesticide Manufacturing
2022,Level 4,CC522,Fertiliser and Pesticide Manufacturing
2022,Level 4,CC522,Fertiliser and Pesticide Manufacturing
2022,Level 4,CC522,Fertiliser and Pesticide Manufacturing
2022,Level 4,CC522,Fertiliser and Pesticide Manufacturing
2022,Level 4,CC522,Fertiliser and Pesticide Manufacturing
2022,Level 4,CC522,Fertiliser and Pesticide Manufacturing
2022,Level 4,CC522,Fertiliser and Pesticide Manufacturing
2022,Level 4,CC522,Fertiliser and Pesticide Manufacturing
2022,Level 4,CC522,Fertiliser and Pesticide Manufacturing
2022,Level 4,CC522,Fertiliser and Pesticide Manufacturing
2022,Level 4,CC522,Fertiliser and Pesticide Manufacturing
2022,Level 4,CC522,Fertiliser and Pesticide Manufacturing
2022,Level 4,CC523,"Pharmaceutical
2022,Level 4,CC523,"Pharmaceutical
2022,Level 4,CC523,"Pharmaceutical
2022,Level 4,CC523,"Pharmaceutical
2022,Level 4,CC523,"Pharmaceutical
2022,Level 4,CC523,"Pharmaceutical
2022,Level 4,CC523,"Pharmaceutical
2022,Level 4,CC523,"Pharmaceutical
2022,Level 4,CC523,"Pharmaceutical
2022,Level 4,CC523,"Pharmaceutical
2022,Level 4,CC523,"Pharmaceutical
2022,Level 4,CC523,"Pharmaceutical
2022,Level 4,CC523,"Pharmaceutical
2022,Level 4,CC523,"Pharmaceutical
2022,Level 4,CC523,"Pharmaceutical
2022,Level 4,CC523,"Pharmaceutical
2022,Level 4,CC523,"Pharmaceutical
2022,Level 4,CC523,"Pharmaceutical
2022,Level 4,CC523,"Pharmaceutical
2022,Level 4,CC523,"Pharmaceutical
2022,Level 4,CC523,"Pharmaceutical
2022,Level 4,CC523,"Pharmaceutical
2022,Level 4,CC523,"Pharmaceutical
2022,Level 4,CC523,"Pharmaceutical
2022,Level 4,CC523,"Pharmaceutical
2022,Level 4,CC523,"Pharmaceutical
2022,Level 4,CC523,"Pharmaceutical
2022,Level 4,CC523,"Pharmaceutical
2022,Level 4,CC523,"Pharmaceutical
2022,Level 4,CC523,"Pharmaceutical
2022,Level 4,CC523,"Pharmaceutical
2022,Level 4,CC523,"Pharmaceutical
2022,Level 4,CC523,"Pharmaceutical
2022,Level 4,CC523,"Pharmaceutical
2022,Level 4,CC523,"Pharmaceutical
2022,Level 4,CC523,"Pharmaceutical
2022,Level 3,CC53,Polymer Product and Rubber Product Manufacturing
2022,Level 3,CC53,Polymer Product and Rubber Product Manufacturing
2022,Level 3,CC53,Polymer Product and Rubber Product Manufacturing
2022,Level 3,CC53,Polymer Product and Rubber Product Manufacturing
2022,Level 3,CC53,Polymer Product and Rubber Product Manufacturing
2022,Level 3,CC53,Polymer Product and Rubber Product Manufacturing
2022,Level 3,CC53,Polymer Product and Rubber Product Manufacturing
2022,Level 3,CC53,Polymer Product and Rubber Product Manufacturing
2022,Level 3,CC53,Polymer Product and Rubber Product Manufacturing
2022,Level 3,CC53,Polymer Product and Rubber Product Manufacturing
2022,Level 3,CC53,Polymer Product and Rubber Product Manufacturing
2022,Level 3,CC53,Polymer Product and Rubber Product Manufacturing
2022,Level 3,CC53,Polymer Product and Rubber Product Manufacturing
2022,Level 3,CC53,Polymer Product and Rubber Product Manufacturing
2022,Level 3,CC53,Polymer Product and Rubber Product Manufacturing
2022,Level 3,CC53,Polymer Product and Rubber Product Manufacturing
2022,Level 3,CC53,Polymer Product and Rubber Product Manufacturing
2022,Level 3,CC53,Polymer Product and Rubber Product Manufacturing
2022,Level 3,CC53,Polymer Product and Rubber Product Manufacturing
2022,Level 3,CC53,Polymer Product and Rubber Product Manufacturing
2022,Level 3,CC53,Polymer Product and Rubber Product Manufacturing
2022,Level 3,CC53,Polymer Product and Rubber Product Manufacturing
2022,Level 3,CC53,Polymer Product and Rubber Product Manufacturing
2022,Level 3,CC53,Polymer Product and Rubber Product Manufacturing
2022,Level 3,CC53,Polymer Product and Rubber Product Manufacturing
2022,Level 3,CC53,Polymer Product and Rubber Product Manufacturing
2022,Level 3,CC53,Polymer Product and Rubber Product Manufacturing
2022,Level 3,CC53,Polymer Product and Rubber Product Manufacturing
2022,Level 3,CC53,Polymer Product and Rubber Product Manufacturing
2022,Level 3,CC53,Polymer Product and Rubber Product Manufacturing
2022,Level 3,CC53,Polymer Product and Rubber Product Manufacturing
2022,Level 3,CC53,Polymer Product and Rubber Product Manufacturing
2022,Level 3,CC53,Polymer Product and Rubber Product Manufacturing
2022,Level 3,CC53,Polymer Product and Rubber Product Manufacturing
2022,Level 3,CC53,Polymer Product and Rubber Product Manufacturing
2022,Level 3,CC53,Polymer Product and Rubber Product Manufacturing
2022,Level 4,CC531,Polymer Product and Rubber Product Manufacturing
2022,Level 4,CC531,Polymer Product and Rubber Product Manufacturing
2022,Level 4,CC531,Polymer Product and Rubber Product Manufacturing
2022,Level 4,CC531,Polymer Product and Rubber Product Manufacturing
2022,Level 4,CC531,Polymer Product and Rubber Product Manufacturing
2022,Level 4,CC531,Polymer Product and Rubber Product Manufacturing
2022,Level 4,CC531,Polymer Product and Rubber Product Manufacturing
2022,Level 4,CC531,Polymer Product and Rubber Product Manufacturing
2022,Level 4,CC531,Polymer Product and Rubber Product Manufacturing
2022,Level 4,CC531,Polymer Product and Rubber Product Manufacturing
2022,Level 4,CC531,Polymer Product and Rubber Product Manufacturing
2022,Level 4,CC531,Polymer Product and Rubber Product Manufacturing
2022,Level 4,CC531,Polymer Product and Rubber Product Manufacturing
2022,Level 4,CC531,Polymer Product and Rubber Product Manufacturing
2022,Level 4,CC531,Polymer Product and Rubber Product Manufacturing
2022,Level 4,CC531,Polymer Product and Rubber Product Manufacturing
2022,Level 4,CC531,Polymer Product and Rubber Product Manufacturing
2022,Level 4,CC531,Polymer Product and Rubber Product Manufacturing
2022,Level 4,CC531,Polymer Product and Rubber Product Manufacturing
2022,Level 4,CC531,Polymer Product and Rubber Product Manufacturing
2022,Level 4,CC531,Polymer Product and Rubber Product Manufacturing
2022,Level 4,CC531,Polymer Product and Rubber Product Manufacturing
2022,Level 4,CC531,Polymer Product and Rubber Product Manufacturing
2022,Level 4,CC531,Polymer Product and Rubber Product Manufacturing
2022,Level 4,CC531,Polymer Product and Rubber Product Manufacturing
2022,Level 4,CC531,Polymer Product and Rubber Product Manufacturing
2022,Level 4,CC531,Polymer Product and Rubber Product Manufacturing
2022,Level 4,CC531,Polymer Product and Rubber Product Manufacturing
2022,Level 4,CC531,Polymer Product and Rubber Product Manufacturing
2022,Level 4,CC531,Polymer Product and Rubber Product Manufacturing
2022,Level 4,CC531,Polymer Product and Rubber Product Manufacturing
2022,Level 4,CC531,Polymer Product and Rubber Product Manufacturing
2022,Level 4,CC531,Polymer Product and Rubber Product Manufacturing
2022,Level 4,CC531,Polymer Product and Rubber Product Manufacturing
2022,Level 4,CC531,Polymer Product and Rubber Product Manufacturing
2022,Level 4,CC531,Polymer Product and Rubber Product Manufacturing
2022,Level 3,CC61,Non-Metallic Mineral Product Manufacturing
2022,Level 3,CC61,Non-Metallic Mineral Product Manufacturing
2022,Level 3,CC61,Non-Metallic Mineral Product Manufacturing
2022,Level 3,CC61,Non-Metallic Mineral Product Manufacturing
2022,Level 3,CC61,Non-Metallic Mineral Product Manufacturing
2022,Level 3,CC61,Non-Metallic Mineral Product Manufacturing
2022,Level 3,CC61,Non-Metallic Mineral Product Manufacturing
2022,Level 3,CC61,Non-Metallic Mineral Product Manufacturing
2022,Level 3,CC61,Non-Metallic Mineral Product Manufacturing
2022,Level 3,CC61,Non-Metallic Mineral Product Manufacturing
2022,Level 3,CC61,Non-Metallic Mineral Product Manufacturing
